0,0,0,0,23-024,0,0,30/10/2013,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,BOS,0,0,1,0,0,0,TOR,0,W (+6)
0,0,0,0,23-026,0,0,01/11/2013,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,ATL,0,0,2,0,0,0,TOR,@,L (-7)
0,0,0,0,23-027,0,0,02/11/2013,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,MIL,0,0,3,0,0,0,TOR,@,W (+7)
0,0,0,0,23-030,0,0,05/11/2013,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,MIA,0,0,4,0,0,0,TOR,0,L (-9)
0,0,0,0,23-031,0,0,06/11/2013,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,CHA,0,0,5,0,0,0,TOR,@,L (-2)
0,0,0,0,23-033,0,0,08/11/2013,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,IND,0,0,6,0,0,0,TOR,@,L (-7)
0,0,1,1,23-036,1,0,11/11/2013,0,0,1,0,0,0,2,0,1.5,acyqu01,8:47,0,HOU,3,0,8,2,0,0,TOR,@,L (-6)
0,0,0,0,23-038,0,1,13/11/2013,0,0,0,4,0.667,6,3,0,3.5,acyqu01,5:16,0,MEM,0,4,9,0,0,1,TOR,@,W (+16)
0,0,0,2,23-040,1,3,15/11/2013,2,0.333,6,0,0,0,4,0,6.3,acyqu01,18:35,3,CHI,1,4,10,1,0,6,TOR,0,L (-16)
0,0,0,0,23-042,1,4,17/11/2013,0,0,0,0,0,0,5,0,1.2,acyqu01,6:50,1,POR,1,0,11,0,1,5,TOR,0,L (-8)
0,0,0,0,23-045,0,0,20/11/2013,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,PHI,0,0,12,0,0,0,TOR,@,W (+10)
0,0,0,0,23-047,0,0,22/11/2013,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,WAS,0,0,13,0,0,0,TOR,0,W (+8)
0,0,0,0,23-051,0,0,26/11/2013,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,BRK,0,0,14,0,0,0,TOR,0,L (-2)
0,0,0,0,23-054,0,1,29/11/2013,1,0.5,2,0,0,0,6,0,0.9,acyqu01,3:56,0,MIA,1,2,15,1,1,1,TOR,0,L (-7)
0,0,0,0,23-056,0,0,01/12/2013,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,DEN,0,0,16,0,0,0,TOR,0,L (-14)
0,0,0,0,23-058,0,0,03/12/2013,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,GSW,0,0,17,0,0,0,TOR,@,L (-9)
0,0,0,0,23-061,0,0,06/12/2013,0,0,0,0,0,0,7,0,0,acyqu01,0:13,0,PHO,0,0,18,0,0,0,TOR,@,L (-9)
0,0,0,0,23-063,0,0,08/12/2013,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,LAL,0,0,19,0,0,0,TOR,@,W (+12)
0,0,0,0,23-064,0,0,09/12/2013,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,DAL,0,0,20,0,0,0,SAC,0,W (+15)
0,0,0,0,23-066,0,0,11/12/2013,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,UTA,0,0,21,0,0,0,SAC,0,L (-21)
0,0,0,0,23-068,0,0,13/12/2013,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,PHO,0,0,22,0,0,0,SAC,@,L (-9)
0,0,0,0,23-070,1,2,15/12/2013,2,1,2,0,0,0,8,0,3.8,acyqu01,12:48,1,HOU,4,4,23,0,0,3,SAC,0,W (+15)
0,0,0,0,23-072,2,1,17/12/2013,2,1,2,1,1,1,9,0,7.3,acyqu01,20:08,2,CHA,3,5,24,1,0,3,SAC,@,L (-8)
0,0,1,1,23-073,0,3,18/12/2013,1,0.333,3,0,0,0,10,0,1.8,acyqu01,20:17,1,ATL,2,2,25,0,0,4,SAC,@,L (-17)
