0,0,0,0,25-022,0,0,28/10/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,LAC,0,0,1,0,0,0,SAC,0,L (-7)
0,0,0,0,25-024,0,0,30/10/2015,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,LAL,0,0,2,0,0,0,SAC,0,W (+18)
0,0,0,0,25-025,0,0,31/10/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,LAC,0,0,3,0,0,0,SAC,@,L (-5)
0,0,0,0,25-028,0,0,03/11/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,MEM,0,0,4,0,0,0,SAC,0,L (-14)
0,0,0,1,25-029,0,1,04/11/2015,0,0,0,0,0,0,1,0,1,acyqu01,3:31,0,PHO,0,0,5,0,0,1,SAC,@,L (-21)
0,0,0,0,25-031,0,0,06/11/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,HOU,0,0,6,0,0,0,SAC,0,L (-6)
0,0,0,2,25-032,1,3,07/11/2015,1,1,1,1,0.5,2,2,1,4.3,acyqu01,14:53,0,GSW,0,3,7,0,1,3,SAC,0,L (-9)
0,0,0,0,25-036,0,0,11/11/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,DET,0,0,9,0,0,0,SAC,0,W (+9)
0,0,0,0,25-038,0,1,13/11/2015,1,0.5,2,1,0.5,2,4,0,2.9,acyqu01,19:10,0,BRK,0,3,10,2,1,1,SAC,0,W (+2)
0,0,0,1,25-040,0,3,15/11/2015,1,0.5,2,0,0,0,5,0,1.4,acyqu01,14:38,0,TOR,3,2,11,0,0,3,SAC,0,W (+6)
0,0,0,1,25-043,1,1,18/11/2015,0,0,0,0,0,0,6,1,-0.5,acyqu01,15:57,0,ATL,3,0,12,0,1,1,SAC,@,L (-6)
0,0,1,0,25-044,0,0,19/11/2015,0,0,1,0,0,0,7,0,0,acyqu01,5:21,1,MIA,0,0,13,0,0,1,SAC,@,L (-7)
0,0,0,0,25-046,0,0,21/11/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,ORL,0,0,14,0,0,0,SAC,@,W (+6)
0,0,0,0,25-048,0,0,23/11/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,CHO,0,0,15,0,0,0,SAC,@,L (-5)
0,0,0,0,25-050,0,0,25/11/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,MIL,0,0,16,0,0,0,SAC,@,W (+11)
0,0,1,0,25-052,0,1,27/11/2015,0,0,1,1,0.5,2,8,0,-1,acyqu01,9:21,0,MIN,3,1,17,0,0,1,SAC,0,L (-10)
0,0,0,0,25-055,0,0,30/11/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,DAL,0,0,19,0,0,0,SAC,0,W (+14)
0,0,0,0,25-058,0,0,03/12/2015,1,0.25,4,0,0,0,10,0,1.3,acyqu01,6:47,1,BOS,0,2,20,1,0,1,SAC,0,L (-17)
0,0,0,0,25-060,0,0,05/12/2015,1,0.5,2,0,0,0,11,0,0.9,acyqu01,3:42,1,HOU,2,2,21,0,0,1,SAC,@,L (-7)
0,0,0,0,25-061,0,0,06/12/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,OKC,0,0,22,0,0,0,SAC,@,L (-3)
0,0,0,0,25-063,0,0,08/12/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,UTA,0,0,23,0,0,0,SAC,0,W (+8)
0,0,0,0,25-065,0,0,10/12/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,NYK,0,0,24,0,0,0,SAC,0,W (+2)
0,0,1,0,25-070,0,0,15/12/2015,0,0,1,0,0,0,12,0,-0.7,acyqu01,0:55,0,HOU,0,0,25,0,0,0,SAC,0,W (+10)
0,0,0,0,25-073,0,0,18/12/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,MIN,0,0,26,0,0,0,SAC,@,L (-4)
0,0,0,0,25-075,0,0,20/12/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,TOR,0,0,27,0,0,0,SAC,@,W (+10)
0,0,0,0,25-076,0,0,21/12/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,WAS,0,0,28,0,0,0,SAC,@,L (-14)
0,0,0,0,25-078,0,0,23/12/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,IND,0,0,29,0,0,0,SAC,@,W (+2)
0,0,0,0,25-082,0,0,27/12/2015,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,POR,0,0,30,0,0,0,SAC,0,L (-4)
0,0,0,0,25-085,0,3,30/12/2015,0,0,1,2,1,2,14,0,4.2,acyqu01,9:08,2,PHI,1,2,32,1,0,5,SAC,0,L (-5)
0,0,0,0,25-088,0,0,02/01/2016,1,0.5,2,0,0,0,15,0,1.6,acyqu01,4:17,0,PHO,1,2,33,1,0,0,SAC,0,W (+23)
0,0,0,0,25-090,0,0,04/01/2016,0,0,0,0,0,0,16,1,0.3,acyqu01,5:07,1,OKC,1,0,34,0,0,1,SAC,@,W (+12)
0,0,0,0,25-093,2,2,07/01/2016,8,0.889,9,2,0.667,3,18,1,18.5,acyqu01,24:59:00,2,LAL,1,18,36,1,0,4,SAC,0,W (+3)
0,0,0,0,25-095,0,2,09/01/2016,3,0.75,4,3,1,3,19,1,7.5,acyqu01,21:52,1,GSW,3,9,37,0,0,3,SAC,0,L (-12)
0,0,0,1,25-099,1,2,13/01/2016,0,0,1,0,0,0,20,1,1.3,acyqu01,8:46,0,NOP,0,0,38,0,0,2,SAC,0,L (-12)
0,0,0,0,25-100,0,0,14/01/2016,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,UTA,0,0,39,0,0,0,SAC,@,W (+2)
0,0,0,0,25-102,0,0,16/01/2016,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,LAC,0,0,40,0,0,0,SAC,@,W (+7)
0,0,0,0,25-106,0,0,20/01/2016,1,0.5,2,0,0,0,21,0,1,acyqu01,1:56,0,LAL,0,2,41,0,0,0,SAC,@,W (+19)
0,0,0,0,25-107,0,1,21/01/2016,1,0.5,2,2,1,2,22,0,2.9,acyqu01,11:29,0,ATL,1,4,42,0,0,1,SAC,0,W (+3)
0,0,0,0,25-109,0,0,23/01/2016,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,IND,0,0,43,0,0,0,SAC,0,W (+11)
0,0,0,0,25-111,0,0,25/01/2016,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,CHO,0,0,44,0,0,0,SAC,0,L (-1)
0,0,0,1,25-112,0,3,26/01/2016,2,0.5,4,0,0,0,23,0,5.3,acyqu01,16:39,3,POR,1,4,45,1,1,6,SAC,@,L (-15)
0,0,0,0,25-116,0,1,30/01/2016,3,1,3,0,0,0,25,0,6,acyqu01,10:57,2,MEM,2,6,47,0,0,3,SAC,@,L (-4)
0,0,1,1,25-118,0,1,01/02/2016,2,0.286,7,0,0,0,26,0,5,acyqu01,17:27,7,MIL,2,4,48,0,0,8,SAC,0,W (+7)
0,0,0,0,25-120,0,0,03/02/2016,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,CHI,0,0,49,0,0,0,SAC,0,L (-5)
0,0,0,0,25-122,1,0,05/02/2016,0,0,0,0,0,0,27,0,0.7,acyqu01,6:08,0,BRK,0,0,50,0,0,0,SAC,@,L (-9)
0,0,0,0,25-124,0,0,07/02/2016,0,0,0,0,0,0,28,0,0.7,acyqu01,3:14,1,BOS,0,0,51,0,0,1,SAC,@,L (-9)
0,0,0,0,25-125,0,0,08/02/2016,1,0.5,2,1,1,1,29,0,3.7,acyqu01,4:38,1,CLE,0,3,52,1,0,1,SAC,@,L (-20)
0,0,1,0,25-127,2,1,10/02/2016,2,0.667,3,2,1,2,30,0,6.3,acyqu01,14:49,3,PHI,3,6,53,0,1,4,SAC,@,W (+4)
0,0,0,0,25-136,0,3,19/02/2016,0,0,0,0,0,0,31,1,-0.5,acyqu01,14:54,0,DEN,1,0,54,0,1,3,SAC,0,W (+6)
0,0,0,0,25-140,3,3,23/02/2016,0,0,2,0,0,0,32,1,1.2,acyqu01,12:53,0,DEN,1,0,55,0,0,3,SAC,@,W (+4)
0,0,0,0,25-143,1,0,26/02/2016,1,1,1,2,0.5,4,34,1,2.4,acyqu01,15:21,0,LAC,3,4,57,0,0,0,SAC,0,L (-10)
