1,1,1,0,23-086,0,1,26/10/2016,1,0.5,2,0,0,0,1,0,-0.9,abrinal01,13:24,0,PHI,3,3,1,0,2,1,OKC,@,W (+6)
0,0,0,0,23-088,0,0,28/10/2016,0,0,0,0,0,0,0,Did Not Play,0,abrinal01,0,0,PHO,0,0,2,0,0,0,OKC,0,W (+3)
0,0,0,0,23-090,0,0,30/10/2016,1,1,1,3,1,3,2,0,5.7,abrinal01,1:49,0,LAL,0,5,3,1,0,0,OKC,0,W (+17)
0,0,0,2,23-096,0,2,05/11/2016,0,0,1,1,1,1,5,0,2.9,abrinal01,17:16,0,MIN,1,1,6,1,0,2,OKC,0,W (+20)
0,0,1,0,23-102,0,1,11/11/2016,1,0.5,2,1,0.5,2,8,0,0.1,abrinal01,12:56,0,LAC,2,3,9,0,1,1,OKC,0,L (-2)
0,0,4,1,23-111,0,0,20/11/2016,4,0.444,9,0,0,0,13,0,4,abrinal01,22:34,0,IND,0,8,14,1,1,0,OKC,0,L (-4)
0,0,1,1,23-113,1,0,22/11/2016,0,0,2,0,0,0,14,0,0,abrinal01,6:49,0,LAL,0,0,15,0,0,0,OKC,@,L (-2)
0,0,2,0,23-114,0,0,23/11/2016,0,0,2,0,0,0,15,0,-2.4,abrinal01,3:51,0,SAC,0,0,16,0,1,0,OKC,@,L (-15)
0,0,0,0,23-116,0,0,25/11/2016,0,0,0,0,0,0,0,Did Not Play,0,abrinal01,0,0,DEN,0,0,17,0,0,0,OKC,@,W (+3)
0,0,0,0,23-117,0,0,26/11/2016,0,0,0,0,0,0,16,0,0,abrinal01,0:49,0,DET,0,0,18,0,0,0,OKC,0,W (+18)
0,0,0,0,23-119,0,0,28/11/2016,0,0,0,0,0,0,0,Did Not Play,0,abrinal01,0,0,NYK,0,0,19,0,0,0,OKC,@,W (+9)
0,0,0,0,23-121,0,0,30/11/2016,0,0,0,0,0,0,0,Did Not Play,0,abrinal01,0,0,WAS,0,0,20,0,0,0,OKC,0,W (+11)
0,0,0,0,23-125,0,0,04/12/2016,0,0,0,0,0,0,0,Did Not Play,0,abrinal01,0,0,NOP,0,0,21,0,0,0,OKC,0,W (+9)
0,0,0,0,23-126,0,0,05/12/2016,0,0,0,0,0,0,0,Did Not Play,0,abrinal01,0,0,ATL,0,0,22,0,0,0,OKC,@,W (+3)
0,0,0,0,23-130,0,0,09/12/2016,0,0,0,0,0,0,0,Did Not Play,0,abrinal01,0,0,HOU,0,0,23,0,0,0,OKC,0,L (-3)
0,0,0,0,23-132,0,0,11/12/2016,0,0,0,0,0,0,17,0,-0.8,abrinal01,5:12,0,BOS,2,0,24,0,0,0,OKC,0,W (+3)
0,0,2,0,23-138,0,0,17/12/2016,0,0,2,0,0,0,20,0,-1.1,abrinal01,12:28,1,PHO,1,0,27,0,0,1,OKC,0,W (+13)
0,0,1,0,23-157,0,1,05/01/2017,1,0.5,2,1,0.5,2,30,0,1.8,abrinal01,17:06,1,HOU,2,3,37,0,0,2,OKC,@,L (-2)
0,0,0,0,23-165,0,0,13/01/2017,0,0,1,0,0,0,34,0,-2.5,abrinal01,4:13,0,MIN,2,0,41,0,1,0,OKC,@,L (-10)
0,0,1,1,23-168,0,0,16/01/2017,1,0.25,4,2,0.667,3,36,0,0.3,abrinal01,13:32,0,LAC,4,4,43,1,1,0,OKC,@,L (-22)
0,0,0,0,23-170,0,1,18/01/2017,1,1,1,0,0,0,37,0,2.6,abrinal01,13:40,0,GSW,1,2,44,1,0,1,OKC,@,L (-21)
0,0,1,1,23-181,0,0,29/01/2017,0,0,1,0,0,0,41,0,0,abrinal01,7:40,0,CLE,0,0,48,0,0,0,OKC,@,L (-16)
0,0,0,0,23-183,0,0,31/01/2017,0,0,0,0,0,0,0,Did Not Play,0,abrinal01,0,0,SAS,0,0,49,0,0,0,OKC,@,L (-14)
0,0,0,0,23-184,0,0,01/02/2017,0,0,0,0,0,0,0,Inactive,0,abrinal01,0,0,CHI,0,0,50,0,0,0,OKC,0,L (-28)
0,0,0,0,23-186,0,0,03/02/2017,0,0,0,0,0,0,0,Inactive,0,abrinal01,0,0,MEM,0,0,51,0,0,0,OKC,0,W (+12)
0,0,0,0,23-188,0,0,05/02/2017,0,0,0,0,0,0,0,Did Not Play,0,abrinal01,0,0,POR,0,0,52,0,0,0,OKC,0,W (+6)
0,0,1,3,23-192,0,1,09/02/2017,1,0.5,2,0,0,0,43,0,3.6,abrinal01,9:26,0,CLE,2,2,54,1,0,1,OKC,0,W (+9)
0,0,0,0,23-194,0,0,11/02/2017,0,0,0,2,1,2,44,0,3,abrinal01,9:04,0,GSW,0,2,55,1,0,0,OKC,0,L (-16)
0,0,2,2,23-216,0,0,05/03/2017,0,0,3,0,0,0,52,1,-1.5,abrinal01,10:11,0,DAL,2,0,63,0,0,0,OKC,@,L (-15)
0,0,2,0,23-229,0,1,18/03/2017,1,0.333,3,0,0,0,58,0,0.2,abrinal01,11:31,0,SAC,1,2,69,0,0,1,OKC,0,W (+16)
0,0,7,2,23-231,0,3,20/03/2017,0,0,8,2,1,2,59,0,-0.5,abrinal01,19:33,0,GSW,3,2,70,2,0,3,OKC,0,L (-16)
0,0,1,0,23-238,0,2,27/03/2017,0,0,2,0,0,0,62,0,-2.6,abrinal01,6:51,0,DAL,2,0,73,0,1,2,OKC,@,W (+1)
0,0,4,0,23-244,0,2,02/04/2017,0,0,4,0,0,0,65,0,-4,abrinal01,13:11,0,CHO,2,0,76,0,1,2,OKC,0,L (-12)
0,0,0,0,23-247,0,0,05/04/2017,0,0,0,0,0,0,0,Inactive,0,abrinal01,0,0,MEM,0,0,78,0,0,0,OKC,@,W (+3)
0,0,0,0,23-249,0,0,07/04/2017,0,0,0,0,0,0,0,Inactive,0,abrinal01,0,0,PHO,0,0,79,0,0,0,OKC,@,L (-21)
0,0,0,0,23-251,0,0,09/04/2017,0,0,0,0,0,0,0,Inactive,0,abrinal01,0,0,DEN,0,0,80,0,0,0,OKC,@,W (+1)
0,0,0,0,26-020,0,0,26/10/2016,0,0,0,0,0,0,1,0,-0.4,acyqu01,0:56,0,IND,1,0,1,0,0,0,DAL,@,L (-9)
0,0,0,0,26-024,0,0,30/10/2016,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,HOU,0,0,3,0,0,0,DAL,@,L (-1)
0,0,1,0,26-027,0,1,02/11/2016,0,0,1,0,0,0,3,0,-0.4,acyqu01,1:50,0,UTA,0,0,4,0,0,1,DAL,@,L (-16)
0,0,1,0,26-029,0,2,04/11/2016,1,0.333,3,0,0,0,4,0,-0.2,acyqu01,11:06,1,POR,2,2,5,0,1,3,DAL,0,L (-10)
0,0,0,0,26-031,0,0,06/11/2016,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,MIL,0,0,6,0,0,0,DAL,0,W (+11)
0,0,0,0,26-033,0,0,08/11/2016,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,LAL,0,0,7,0,0,0,DAL,@,W (+12)
0,0,2,0,26-034,0,2,09/11/2016,2,0.333,6,2,1,2,5,0,0.9,acyqu01,24:22:00,1,GSW,5,6,8,0,1,3,DAL,@,L (-21)
0,0,0,0,26-039,0,0,14/11/2016,1,0.5,2,0,0,1,6,0,0.6,acyqu01,1:57,0,NYK,0,2,9,0,0,0,DAL,@,L (-16)
0,0,0,0,26-041,0,0,16/11/2016,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,BOS,0,0,10,0,0,0,DAL,@,L (-7)
0,0,0,0,26-098,0,0,12/01/2017,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,NOP,0,0,12,0,0,0,BRK,0,L (-9)
0,0,0,0,26-103,0,0,17/01/2017,2,0.5,4,1,1,1,10,0,3.7,acyqu01,3:17,1,TOR,0,5,15,0,0,1,BRK,0,L (-10)
0,0,1,0,26-109,0,0,23/01/2017,0,0,1,0,0,0,13,0,-1.5,acyqu01,10:32,0,SAS,2,0,18,1,1,0,BRK,0,L (-26)
0,0,0,0,26-116,0,0,30/01/2017,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,MIA,0,0,22,0,0,0,BRK,@,L (-8)
0,0,0,0,26-118,0,0,01/02/2017,0,0,0,0,0,0,0,Did Not Play,0,acyqu01,0,0,NYK,0,0,23,0,0,0,BRK,0,L (-5)
0,0,1,0,26-122,0,1,05/02/2017,0,0,1,0,0,0,18,0,-0.4,acyqu01,2:00,0,TOR,0,0,25,0,0,1,BRK,0,L (-8)
0,0,0,0,26-124,0,0,07/02/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,CHO,0,0,26,0,0,0,BRK,@,L (-4)
0,0,0,0,26-125,0,0,08/02/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,WAS,0,0,27,0,0,0,BRK,0,L (-4)
0,0,0,0,26-127,0,0,10/02/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,MIA,0,0,28,0,0,0,BRK,0,L (-9)
0,0,0,0,26-130,0,0,13/02/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,MEM,0,0,29,0,0,0,BRK,0,L (-9)
0,0,0,0,26-132,0,0,15/02/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,MIL,0,0,30,0,0,0,BRK,0,L (-4)
0,0,0,0,26-141,0,0,24/02/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,DEN,0,0,31,0,0,0,BRK,@,L (-20)
0,0,0,0,26-142,0,0,25/02/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,GSW,0,0,32,0,0,0,BRK,@,L (-17)
0,0,3,2,26-159,1,3,14/03/2017,0,0,4,0,0,0,26,0,0.7,acyqu01,18:57,1,OKC,3,0,40,1,0,4,BRK,0,L (-18)
0,0,1,0,26-169,1,5,24/03/2017,0,0,3,0,0,0,32,0,0.1,acyqu01,10:36,0,WAS,0,0,46,0,0,5,BRK,@,L (-21)
0,0,1,0,26-173,0,0,28/03/2017,0,0,5,1,0.5,2,34,0,-2.2,acyqu01,13:45,1,PHI,0,1,48,0,0,1,BRK,0,L (-5)
0,0,0,0,26-175,0,0,30/03/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,DET,0,0,49,0,0,0,BRK,@,L (-1)
0,0,0,0,26-177,0,0,01/04/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,ORL,0,0,50,0,0,0,BRK,0,W (+10)
0,0,2,0,26-178,0,5,02/04/2017,0,0,4,0,0,0,35,0,-3.1,acyqu01,16:10,0,ATL,2,0,51,0,1,5,BRK,0,W (+9)
0,0,1,2,26-182,1,3,06/04/2017,1,0.25,4,0,0,0,37,0,2.8,acyqu01,23:01,2,ORL,3,2,53,0,0,5,BRK,@,L (-8)
0,0,0,0,26-186,0,0,10/04/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,BOS,0,0,55,0,0,0,BRK,@,L (-9)
0,0,0,0,26-188,0,0,12/04/2017,0,0,0,0,0,0,0,Inactive,0,acyqu01,0,0,CHI,0,0,56,0,0,0,BRK,@,L (-39)
0,0,0,1,23-098,0,3,26/10/2016,7,0.438,16,2,1,2,1,1,10,adamsst01,35:33:00,2,PHI,4,16,1,3,2,5,OKC,@,W (+6)
0,0,0,0,23-100,0,4,28/10/2016,3,0.375,8,3,1,3,2,1,4.2,adamsst01,39:42:00,6,PHO,2,9,2,1,6,10,OKC,0,W (+3)
0,0,0,2,23-102,2,9,30/10/2016,6,0.5,12,2,1,2,3,1,15.8,adamsst01,29:34:00,3,LAL,2,14,3,3,2,12,OKC,0,W (+17)
0,0,0,1,23-105,0,9,02/11/2016,1,0.333,3,0,0,0,4,1,1.1,adamsst01,31:16:00,2,LAC,5,2,4,1,3,11,OKC,@,W (+2)
0,0,0,1,23-106,2,1,03/11/2016,5,0.714,7,1,0.5,2,5,1,12,adamsst01,23:48,3,GSW,3,11,5,2,1,4,OKC,@,L (-26)
0,0,0,2,23-108,2,5,05/11/2016,6,0.857,7,2,1,2,6,1,16.5,adamsst01,28:22:00,3,MIN,1,14,6,2,3,8,OKC,0,W (+20)
0,0,0,0,23-110,2,6,07/11/2016,3,0.6,5,0,0,0,7,1,6.7,adamsst01,29:16:00,0,MIA,3,6,7,3,2,6,OKC,0,W (+12)
0,0,0,1,23-112,1,6,09/11/2016,3,0.6,5,8,1,8,8,1,18.9,adamsst01,35:26:00,6,TOR,3,14,8,2,1,12,OKC,0,L (-10)
0,0,0,1,23-114,0,4,11/11/2016,2,0.4,5,2,1,2,9,1,3.3,adamsst01,32:11:00,1,LAC,4,6,9,0,1,5,OKC,0,L (-2)
0,0,0,0,23-116,1,6,13/11/2016,6,0.462,13,1,1,1,10,1,11.2,adamsst01,34:44:00,4,ORL,1,13,10,1,1,10,OKC,0,L (-2)
0,0,0,0,23-117,1,6,14/11/2016,1,0.333,3,2,0.5,4,11,1,4.7,adamsst01,29:11:00,5,DET,2,4,11,1,3,11,OKC,@,L (-16)
0,0,0,1,23-119,3,6,16/11/2016,3,0.429,7,0,0,0,12,1,4.5,adamsst01,33:29:00,0,HOU,1,6,12,0,2,6,OKC,0,W (+2)
0,0,0,0,23-121,2,4,18/11/2016,4,0.667,6,7,0.875,8,13,1,13.3,adamsst01,31:58:00,3,BRK,1,15,13,0,3,7,OKC,0,W (+19)
0,0,0,0,23-123,0,4,20/11/2016,3,0.429,7,2,1,2,14,1,4.3,adamsst01,33:43:00,4,IND,5,8,14,2,4,8,OKC,0,L (-4)
0,0,0,2,23-125,1,2,22/11/2016,9,0.692,13,2,1,2,15,1,19.6,adamsst01,31:18:00,4,LAL,1,20,15,1,1,6,OKC,@,L (-2)
0,0,0,0,23-126,2,4,23/11/2016,4,0.571,7,3,0.75,4,16,1,8.7,adamsst01,28:23:00,0,SAC,3,11,16,0,0,4,OKC,@,L (-15)
0,0,0,1,23-128,0,5,25/11/2016,3,0.429,7,1,0.5,2,17,1,5.8,adamsst01,30:24:00,1,DEN,5,7,17,3,1,6,OKC,@,W (+3)
0,0,0,0,23-129,0,6,26/11/2016,7,0.778,9,2,0.4,5,18,1,13.8,adamsst01,29:25:00,3,DET,1,16,18,1,2,9,OKC,0,W (+18)
0,0,0,0,23-131,0,6,28/11/2016,7,0.636,11,0,0,0,19,1,11.9,adamsst01,31:41:00,4,NYK,2,14,19,0,1,10,OKC,@,W (+9)
0,0,0,0,23-133,0,4,30/11/2016,3,0.5,6,6,0.6,10,20,1,8.6,adamsst01,27:49:00,2,WAS,1,12,20,0,1,6,OKC,0,W (+11)
0,0,0,0,23-137,0,3,04/12/2016,3,1,3,1,1,1,21,1,8,adamsst01,8:43,0,NOP,0,7,21,1,0,3,OKC,0,W (+9)
0,0,0,0,23-138,0,4,05/12/2016,5,0.5,10,2,0.4,5,22,1,8.6,adamsst01,27:53:00,6,ATL,4,12,22,1,2,10,OKC,@,W (+3)
0,0,0,1,23-142,0,8,09/12/2016,8,0.889,9,8,0.889,9,23,1,21.2,adamsst01,28:55:00,2,HOU,2,24,23,1,4,10,OKC,0,L (-3)
0,0,0,2,23-144,1,4,11/12/2016,7,0.875,8,2,0.4,5,24,1,19.1,adamsst01,32:07:00,4,BOS,0,16,24,1,0,8,OKC,0,W (+3)
